question_id,row_id,main_table_name,fhir_resource,gcp_fhir_resource,table_id,fhir_id,check_fhir_id
7b241688629b0769f326af90,labevents_24574,labevents,ObservationLabevents,Observation,81208,20253e77-6224-5974-81b2-0956c8823ff8,1.0
7b241688629b0769f326af90,labevents_24575,labevents,ObservationLabevents,Observation,81190,71876920-1598-59db-a4bc-af140efb8d85,1.0
7b241688629b0769f326af90,labevents_24576,labevents,ObservationLabevents,Observation,81203,9d18e257-693d-5594-957c-7a5e19e81a0b,1.0
7b241688629b0769f326af90,labevents_24577,labevents,ObservationLabevents,Observation,81199,5fc4679f-5f86-5ff7-9277-833b0cde9709,1.0
7b241688629b0769f326af90,labevents_24578,labevents,ObservationLabevents,Observation,81193,c4151426-a8fd-5ae8-89b9-56b720a1e011,1.0
7b241688629b0769f326af90,labevents_24579,labevents,ObservationLabevents,Observation,81198,15c5b1d3-edab-57ac-9a55-19a1351a5d81,1.0
7b241688629b0769f326af90,labevents_24580,labevents,ObservationLabevents,Observation,81202,e3d1a462-11e6-58aa-8513-1531c7270dc0,1.0
7b241688629b0769f326af90,labevents_24581,labevents,ObservationLabevents,Observation,81194,ef33a4a5-1079-55a7-89ca-2d74455126f1,1.0
7b241688629b0769f326af90,labevents_24582,labevents,ObservationLabevents,Observation,81205,1ed6954d-3853-5474-befc-fd45bd6a6c5a,1.0
7b241688629b0769f326af90,labevents_24583,labevents,ObservationLabevents,Observation,81191,0825aee0-540b-5541-b29e-ba4aa9e92596,1.0
7b241688629b0769f326af90,labevents_24584,labevents,ObservationLabevents,Observation,81195,2b499e3e-146f-5add-999e-120cbfea154b,1.0
7b241688629b0769f326af90,labevents_24585,labevents,ObservationLabevents,Observation,81201,5d4f5ddb-8f99-51a0-8037-50f0b9223b00,1.0
7b241688629b0769f326af90,labevents_24586,labevents,ObservationLabevents,Observation,81200,78fff306-6edc-54fd-a112-c3bc7ace022d,1.0
7b241688629b0769f326af90,labevents_24587,labevents,ObservationLabevents,Observation,81196,53a90eb7-7101-5e11-b809-424fae6184a2,1.0
7b241688629b0769f326af90,labevents_24588,labevents,ObservationLabevents,Observation,81197,ef85b919-1f40-511f-b5f2-bb6b08131d98,1.0
7b241688629b0769f326af90,labevents_24589,labevents,ObservationLabevents,Observation,81188,66055dcf-0864-5449-a538-5484bb47cba8,1.0
7b241688629b0769f326af90,labevents_24590,labevents,ObservationLabevents,Observation,81189,15b8a7a2-d251-5988-866c-602e0fccc23c,1.0
7b241688629b0769f326af90,labevents_24591,labevents,ObservationLabevents,Observation,81204,58a47850-67f6-57eb-8287-52dd50c60935,1.0
7b241688629b0769f326af90,labevents_24592,labevents,ObservationLabevents,Observation,81192,5dc8256a-ace0-5781-aab5-6a49b8ab076f,1.0
7b241688629b0769f326af90,labevents_24593,labevents,ObservationLabevents,Observation,81187,91f7961a-ed14-5fe0-8415-3250298bddae,1.0
7b241688629b0769f326af90,labevents_24594,labevents,ObservationLabevents,Observation,81185,a95a5c92-f1c3-54e7-9d50-ca3869668495,1.0
7b241688629b0769f326af90,labevents_24595,labevents,ObservationLabevents,Observation,81186,f3b60167-b4cc-58a8-925c-ee01b3d477e9,1.0
7b241688629b0769f326af90,labevents_24596,labevents,ObservationLabevents,Observation,81223,cb84b922-bd33-5876-a2ad-4e69120a7d90,1.0
7b241688629b0769f326af90,labevents_24597,labevents,ObservationLabevents,Observation,81222,dfb85c57-51ab-5552-bd72-c51897586bdd,1.0
7b241688629b0769f326af90,labevents_24598,labevents,ObservationLabevents,Observation,81218,0841d75b-2499-591b-b242-5bacdcdb6c1b,1.0
7b241688629b0769f326af90,labevents_24599,labevents,ObservationLabevents,Observation,81220,7ee11050-23a0-5a02-9f89-b175e5e07177,1.0
7b241688629b0769f326af90,labevents_24600,labevents,ObservationLabevents,Observation,81217,35e1a48a-fa3e-5516-b311-b3375d93de65,1.0
7b241688629b0769f326af90,labevents_24601,labevents,ObservationLabevents,Observation,81225,f2b5b77e-963f-5675-8b34-dc28eca90d43,1.0
7b241688629b0769f326af90,labevents_24602,labevents,ObservationLabevents,Observation,81224,4f9cfb7a-07ec-58a0-b9ca-00358e35c4ea,1.0
7b241688629b0769f326af90,labevents_24603,labevents,ObservationLabevents,Observation,81221,091d074a-9daa-548a-b456-3707b40b2c18,1.0
7b241688629b0769f326af90,labevents_24604,labevents,ObservationLabevents,Observation,81219,68478650-0ff7-50fb-ae3f-ff836f556589,1.0
7b241688629b0769f326af90,labevents_24605,labevents,ObservationLabevents,Observation,81226,8cc5d5d2-da08-5ca0-85b6-1ed7ad0b781a,1.0
7b241688629b0769f326af90,labevents_33166,labevents,ObservationLabevents,Observation,81244,3e19744d-120a-594d-a592-c89477e1ff32,1.0
7b241688629b0769f326af90,labevents_33167,labevents,ObservationLabevents,Observation,81245,a9344709-3b63-5c96-ae8f-d0b68dd54d0e,1.0
7b241688629b0769f326af90,labevents_33168,labevents,ObservationLabevents,Observation,81243,b3a1fe79-c508-57c4-847c-b2f8a68e5a6c,1.0
7b241688629b0769f326af90,labevents_33169,labevents,ObservationLabevents,Observation,81262,ec9611b4-54bc-502d-a087-918996f8b8bd,1.0
7b241688629b0769f326af90,labevents_33170,labevents,ObservationLabevents,Observation,81268,add2293f-7790-563b-aa79-b46abf053704,1.0
7b241688629b0769f326af90,labevents_33171,labevents,ObservationLabevents,Observation,81261,44c7da82-db4c-58a7-a5b9-e5f1fec718b3,1.0
7b241688629b0769f326af90,labevents_33172,labevents,ObservationLabevents,Observation,81269,635bf028-0537-5ae1-9a94-3c0c64d71949,1.0
7b241688629b0769f326af90,labevents_33173,labevents,ObservationLabevents,Observation,81267,fc302028-2ab0-53f6-a5da-fda8e803d047,1.0
7b241688629b0769f326af90,labevents_33174,labevents,ObservationLabevents,Observation,81256,aa0ea57e-b624-50f9-8bbf-7e039679cbb0,1.0
7b241688629b0769f326af90,labevents_33175,labevents,ObservationLabevents,Observation,81257,0390edf4-114b-5358-9cde-03b24237e28f,1.0
7b241688629b0769f326af90,labevents_33176,labevents,ObservationLabevents,Observation,81263,4e47d4ba-454b-5fe5-8b19-6cb213223854,1.0
7b241688629b0769f326af90,labevents_33177,labevents,ObservationLabevents,Observation,81259,3035dea9-7e64-5efa-a927-658f2a7cdda5,1.0
7b241688629b0769f326af90,labevents_33178,labevents,ObservationLabevents,Observation,81260,ac2699fb-7bcd-58dc-bc54-64abbb097191,1.0
7b241688629b0769f326af90,labevents_33179,labevents,ObservationLabevents,Observation,81266,416f1c12-acf5-581a-a159-70d311176c99,1.0
7b241688629b0769f326af90,labevents_33180,labevents,ObservationLabevents,Observation,81258,0982c489-f8e2-57a6-b785-64b0177f3894,1.0
7b241688629b0769f326af90,labevents_33181,labevents,ObservationLabevents,Observation,81264,dcd8cd11-5bbe-5f04-b3a6-6e3e48be01aa,1.0
7b241688629b0769f326af90,labevents_33182,labevents,ObservationLabevents,Observation,81265,3242a0fd-1728-5ddb-9450-c7739445180e,1.0
7b241688629b0769f326af90,labevents_33183,labevents,ObservationLabevents,Observation,81250,61a65754-24aa-53e0-ad9f-216e423abf46,1.0
7b241688629b0769f326af90,labevents_33184,labevents,ObservationLabevents,Observation,81255,dfabc860-5110-5b2d-af3e-7398167b163f,1.0
7b241688629b0769f326af90,labevents_33185,labevents,ObservationLabevents,Observation,81246,b8029ced-80f3-5c47-ac18-fb612cf97cc4,1.0
7b241688629b0769f326af90,labevents_33186,labevents,ObservationLabevents,Observation,81248,3d1084f0-1c7b-51b8-b4d4-4b510378521a,1.0
7b241688629b0769f326af90,labevents_33187,labevents,ObservationLabevents,Observation,81252,7e40fedd-e4d2-55da-9f13-dabae23ec2c5,1.0
7b241688629b0769f326af90,labevents_33188,labevents,ObservationLabevents,Observation,81249,c9433790-d57e-5224-a4ff-3bf337fbf35d,1.0
7b241688629b0769f326af90,labevents_33189,labevents,ObservationLabevents,Observation,81251,e29fe73f-2d87-54b7-b50e-2cf3871886ce,1.0
7b241688629b0769f326af90,labevents_33190,labevents,ObservationLabevents,Observation,81253,d19ecd7e-9468-5511-8ad7-cf6780d773e1,1.0
7b241688629b0769f326af90,labevents_33191,labevents,ObservationLabevents,Observation,81254,cc9d2a80-aca4-5139-8d88-109e3ada9588,1.0
7b241688629b0769f326af90,labevents_33192,labevents,ObservationLabevents,Observation,81247,403d92c5-fd23-5c29-8952-203041ff96a7,1.0
7b241688629b0769f326af90,labevents_37466,labevents,ObservationLabevents,Observation,81142,f0fb7009-5f22-586b-8870-24d3adeff803,1.0
7b241688629b0769f326af90,labevents_37467,labevents,ObservationLabevents,Observation,81144,60991c8c-cf1b-5013-8c0b-7a097abb36fe,1.0
7b241688629b0769f326af90,labevents_37468,labevents,ObservationLabevents,Observation,81140,9402b502-9597-54bc-9f5e-41e47546549b,1.0
7b241688629b0769f326af90,labevents_37469,labevents,ObservationLabevents,Observation,81141,7eadbf13-1cbb-5731-9610-972cc2056396,1.0
7b241688629b0769f326af90,labevents_37470,labevents,ObservationLabevents,Observation,81138,8621a55c-522a-555c-b78e-05a6c7fbc60a,1.0
7b241688629b0769f326af90,labevents_37471,labevents,ObservationLabevents,Observation,81137,9cc4d56b-0913-5dfb-b9c4-a0850792f5af,1.0
7b241688629b0769f326af90,labevents_37472,labevents,ObservationLabevents,Observation,81139,28efed67-5dad-54dd-9322-80ba71695dd4,1.0
7b241688629b0769f326af90,labevents_37473,labevents,ObservationLabevents,Observation,81145,c706be1a-23cd-5c34-8131-bd88b47b8e5a,1.0
7b241688629b0769f326af90,labevents_37474,labevents,ObservationLabevents,Observation,81143,da71685b-628b-5ed9-a07e-56c51ab2bf00,1.0
7b241688629b0769f326af90,labevents_37475,labevents,ObservationLabevents,Observation,81136,dff38d37-6edb-54ec-b6b8-e2e960535728,1.0
7b241688629b0769f326af90,labevents_37476,labevents,ObservationLabevents,Observation,81154,0ee7ea11-bb3b-5694-89a8-86a18b5a2549,1.0
7b241688629b0769f326af90,labevents_37477,labevents,ObservationLabevents,Observation,81153,6d47f310-ae4a-5737-af60-7853db8cf250,1.0
7b241688629b0769f326af90,labevents_37478,labevents,ObservationLabevents,Observation,81147,b60941bb-3658-53b8-aa0d-3878808267c5,1.0
7b241688629b0769f326af90,labevents_37479,labevents,ObservationLabevents,Observation,81157,5101add9-187f-53d2-bea1-b41cbbc92410,1.0
7b241688629b0769f326af90,labevents_37480,labevents,ObservationLabevents,Observation,81160,37dc27c4-62c2-5b14-9884-544439752233,1.0
7b241688629b0769f326af90,labevents_37481,labevents,ObservationLabevents,Observation,81151,0676e404-c02b-5710-9f50-d4cdef0826af,1.0
7b241688629b0769f326af90,labevents_37482,labevents,ObservationLabevents,Observation,81152,287d9873-8dba-577e-97df-4d7b4eb6281f,1.0
7b241688629b0769f326af90,labevents_37483,labevents,ObservationLabevents,Observation,81149,7d0b54d8-88d8-5e88-b558-e7fe91297a41,1.0
7b241688629b0769f326af90,labevents_37484,labevents,ObservationLabevents,Observation,81150,884811f3-08e7-51be-ad52-084f6ce04913,1.0
7b241688629b0769f326af90,labevents_37485,labevents,ObservationLabevents,Observation,81155,efbca577-b225-55dd-a49f-004153527570,1.0
7b241688629b0769f326af90,labevents_37486,labevents,ObservationLabevents,Observation,81156,5dbb8772-b1bf-5082-9104-b7eb41a11e30,1.0
7b241688629b0769f326af90,labevents_37487,labevents,ObservationLabevents,Observation,81159,f2f071d5-515f-527f-a9c1-c38c4b86c221,1.0
7b241688629b0769f326af90,labevents_37488,labevents,ObservationLabevents,Observation,81158,9cd562cd-a0e4-5883-80bc-3b007a9f3cdc,1.0
7b241688629b0769f326af90,labevents_37489,labevents,ObservationLabevents,Observation,81146,f2e6163d-1e7d-5549-9892-84f5ecf090c8,1.0
7b241688629b0769f326af90,labevents_37490,labevents,ObservationLabevents,Observation,81148,779f78cd-14f4-5090-b588-b8705311d74d,1.0
7b241688629b0769f326af90,labevents_37491,labevents,ObservationLabevents,Observation,81161,e245ca21-204a-5105-af2c-93b7cc1b416d,1.0
7b241688629b0769f326af90,labevents_37492,labevents,ObservationLabevents,Observation,81163,c4dda68b-24e0-5af5-924c-31f3b04fc090,1.0
7b241688629b0769f326af90,labevents_37493,labevents,ObservationLabevents,Observation,81162,fc963048-3756-5235-8e06-883cc382e03d,1.0
7b241688629b0769f326af90,labevents_37835,labevents,ObservationLabevents,Observation,81177,10977d77-343c-53c1-bd07-7cc913101b0f,1.0
7b241688629b0769f326af90,labevents_37836,labevents,ObservationLabevents,Observation,81172,d85fba60-a912-5c21-aeb6-f4057283e41c,1.0
7b241688629b0769f326af90,labevents_37837,labevents,ObservationLabevents,Observation,81168,5e8380d2-3613-5db2-b37a-0387a4b923b0,1.0
7b241688629b0769f326af90,labevents_37838,labevents,ObservationLabevents,Observation,81175,73509db6-faed-5f1c-b6d3-7d7423b5fbed,1.0
7b241688629b0769f326af90,labevents_37839,labevents,ObservationLabevents,Observation,81165,99f06a83-c225-516d-9c7b-b8be78a1d669,1.0
7b241688629b0769f326af90,labevents_37840,labevents,ObservationLabevents,Observation,81167,8cf3cceb-3ce6-511b-9023-4c4dc5a86a2d,1.0
7b241688629b0769f326af90,labevents_37841,labevents,ObservationLabevents,Observation,81169,6981d88a-3bf0-5503-8528-7faabb980798,1.0
7b241688629b0769f326af90,labevents_37842,labevents,ObservationLabevents,Observation,81174,b8081573-dd37-5325-a747-1777a1b97f4c,1.0
7b241688629b0769f326af90,labevents_37843,labevents,ObservationLabevents,Observation,81176,f2beef45-8611-5dbf-97ec-86f1d5288429,1.0
7b241688629b0769f326af90,labevents_37844,labevents,ObservationLabevents,Observation,81171,c7dce72b-6dd2-57bc-bee5-a89417482b7d,1.0
7b241688629b0769f326af90,labevents_37845,labevents,ObservationLabevents,Observation,81173,371a65fd-fd59-5898-be23-91b71c492f06,1.0
7b241688629b0769f326af90,labevents_37846,labevents,ObservationLabevents,Observation,81166,a492047f-cd81-515e-90ae-8d97f3158560,1.0
7b241688629b0769f326af90,labevents_37847,labevents,ObservationLabevents,Observation,81170,2cce5adf-b603-5d2c-aa7d-2e1920d0ea4a,1.0
7b241688629b0769f326af90,labevents_37848,labevents,ObservationLabevents,Observation,81164,fd630333-d34f-5d1c-bdca-3c9a5d7acedd,1.0
7b241688629b0769f326af90,labevents_39847,labevents,ObservationLabevents,Observation,81132,31d3ef65-af62-5b8b-8a49-b17d7fe6effa,1.0
7b241688629b0769f326af90,labevents_47244,labevents,ObservationLabevents,Observation,81086,5b639bdf-909f-58dd-aa06-97796f0e4aa0,1.0
7b241688629b0769f326af90,labevents_47245,labevents,ObservationLabevents,Observation,81092,0b66de49-595f-59f1-bc73-af89e2856f73,1.0
7b241688629b0769f326af90,labevents_47246,labevents,ObservationLabevents,Observation,81089,e470311e-9511-5609-9938-b1f7a6623b75,1.0
7b241688629b0769f326af90,labevents_47247,labevents,ObservationLabevents,Observation,81091,ab642aea-72eb-5803-aaf5-917c1f93d0e9,1.0
7b241688629b0769f326af90,labevents_47248,labevents,ObservationLabevents,Observation,81090,568ebee6-a501-5b2c-9ed4-dd428cbff222,1.0
7b241688629b0769f326af90,labevents_47249,labevents,ObservationLabevents,Observation,81085,73d685f4-128d-58a3-b7b7-1a768c5f585e,1.0
7b241688629b0769f326af90,labevents_47250,labevents,ObservationLabevents,Observation,81084,b20ef2a6-f192-5635-9b93-7c929aed30da,1.0
7b241688629b0769f326af90,labevents_47251,labevents,ObservationLabevents,Observation,81088,a199ea85-8e3f-5434-96e1-af2b2e10dd50,1.0
7b241688629b0769f326af90,labevents_47252,labevents,ObservationLabevents,Observation,81093,3f1cd1a2-3b99-5772-a343-c6946014af6a,1.0
7b241688629b0769f326af90,labevents_47253,labevents,ObservationLabevents,Observation,81087,17c5bdc2-8c11-5fdc-b8e3-b5d757caae4f,1.0
7b241688629b0769f326af90,labevents_62674,labevents,ObservationLabevents,Observation,81073,1233b7aa-3ff7-5359-860e-12f9e250e4da,1.0
7b241688629b0769f326af90,labevents_63760,labevents,ObservationLabevents,Observation,81133,02b45375-15c4-5ce2-b33a-e0d924949089,1.0
7b241688629b0769f326af90,labevents_63761,labevents,ObservationLabevents,Observation,81134,53443c6d-8d3a-571b-8337-f6199972c12b,1.0
7b241688629b0769f326af90,labevents_63881,labevents,ObservationLabevents,Observation,81135,7049e624-aa8e-5a1f-a132-4d2621096c9c,1.0
7b241688629b0769f326af90,labevents_71453,labevents,ObservationLabevents,Observation,81116,8e1e5f4e-20de-5ce8-9cca-b9bb46bbaa80,1.0
7b241688629b0769f326af90,labevents_71454,labevents,ObservationLabevents,Observation,81117,89407b59-25ef-5060-b6df-d676514baa23,1.0
7b241688629b0769f326af90,labevents_71455,labevents,ObservationLabevents,Observation,81115,7b0c84b2-7cef-5d35-af93-689d98ff9fa0,1.0
7b241688629b0769f326af90,labevents_71456,labevents,ObservationLabevents,Observation,81118,ffd05550-28c1-5524-b71f-a4e969605666,1.0
7b241688629b0769f326af90,labevents_71457,labevents,ObservationLabevents,Observation,81119,4442a67f-68ac-5f2d-b5f8-dbddb465be68,1.0
7b241688629b0769f326af90,labevents_71458,labevents,ObservationLabevents,Observation,81126,1a112c50-855b-5072-a571-ace15d8ffb8b,1.0
7b241688629b0769f326af90,labevents_71459,labevents,ObservationLabevents,Observation,81125,cb671c8d-9ce6-50c7-b463-c5a980aa58ab,1.0
7b241688629b0769f326af90,labevents_71460,labevents,ObservationLabevents,Observation,81124,9ebe5873-b938-5699-a51e-d04e0200859e,1.0
7b241688629b0769f326af90,labevents_71461,labevents,ObservationLabevents,Observation,81127,ea417b18-a5fb-51f5-a6c1-0df351a08091,1.0
7b241688629b0769f326af90,labevents_71462,labevents,ObservationLabevents,Observation,81122,37c0f53c-41a6-55de-b312-1419cb872120,1.0
7b241688629b0769f326af90,labevents_71463,labevents,ObservationLabevents,Observation,81123,ef592989-3b35-533b-8a3f-62d3da2f8036,1.0
7b241688629b0769f326af90,labevents_71464,labevents,ObservationLabevents,Observation,81121,ac9a20fc-53dc-51af-ac45-a8097a5a11f5,1.0
7b241688629b0769f326af90,labevents_71465,labevents,ObservationLabevents,Observation,81129,3b330cd3-2f63-581f-95a6-a561dad74891,1.0
7b241688629b0769f326af90,labevents_71466,labevents,ObservationLabevents,Observation,81128,04d9a35d-8e31-56a0-80df-e5504ea03034,1.0
7b241688629b0769f326af90,labevents_71467,labevents,ObservationLabevents,Observation,81120,2c697fb7-99ba-5088-9416-f27780adf48a,1.0
7b241688629b0769f326af90,labevents_71468,labevents,ObservationLabevents,Observation,81113,3c6cce3c-a1a7-56cf-bd8e-fa39612752f3,1.0
7b241688629b0769f326af90,labevents_71469,labevents,ObservationLabevents,Observation,81108,f0873a12-a31b-5de6-b38d-67b100616b19,1.0
7b241688629b0769f326af90,labevents_71470,labevents,ObservationLabevents,Observation,81106,628672f8-1972-5963-b98a-82bbec067fbc,1.0
7b241688629b0769f326af90,labevents_71471,labevents,ObservationLabevents,Observation,81111,42cc2492-ee89-5651-891d-337a4b008052,1.0
7b241688629b0769f326af90,labevents_71472,labevents,ObservationLabevents,Observation,81114,aad8a354-94d3-5782-baea-670ed95a6062,1.0
7b241688629b0769f326af90,labevents_71473,labevents,ObservationLabevents,Observation,81110,bc5adf3d-ae54-5360-b71b-fb8fd2dcc966,1.0
7b241688629b0769f326af90,labevents_71474,labevents,ObservationLabevents,Observation,81105,310f6dd1-0f60-5950-a15c-de6ef968b05f,1.0
7b241688629b0769f326af90,labevents_71475,labevents,ObservationLabevents,Observation,81112,28c528d6-e34b-571a-a334-120bde46fa14,1.0
7b241688629b0769f326af90,labevents_71476,labevents,ObservationLabevents,Observation,81109,f837a514-ac2d-5692-8fc1-f99434d6ed4b,1.0
7b241688629b0769f326af90,labevents_71477,labevents,ObservationLabevents,Observation,81107,61d527aa-dc5f-5c36-a8c2-491e12b27c03,1.0
7b241688629b0769f326af90,labevents_72551,labevents,ObservationLabevents,Observation,81242,01a1579a-0c07-50e8-8ecd-d9aef5ceac69,1.0
7b241688629b0769f326af90,labevents_72552,labevents,ObservationLabevents,Observation,81241,d7a3a608-a8de-5065-838a-a28b1e83771c,1.0
7b241688629b0769f326af90,labevents_82935,labevents,ObservationLabevents,Observation,81181,e1e53fb2-8d5c-59e5-a50d-c27c2c2985bc,1.0
7b241688629b0769f326af90,labevents_82936,labevents,ObservationLabevents,Observation,81183,8d7b40db-acff-5f24-a3b6-e5b8bd3d56dd,1.0
7b241688629b0769f326af90,labevents_82937,labevents,ObservationLabevents,Observation,81182,26d45e7f-4a0b-5fa0-ba15-96b252e97ea1,1.0
7b241688629b0769f326af90,labevents_82938,labevents,ObservationLabevents,Observation,81180,e3abdb71-f83f-5d67-84e0-733ba188a603,1.0
7b241688629b0769f326af90,labevents_82939,labevents,ObservationLabevents,Observation,81179,a3c68c52-e8bf-5771-9ed9-a6e27cd903e8,1.0
7b241688629b0769f326af90,labevents_92120,labevents,ObservationLabevents,Observation,81079,e81b1ea3-8903-5afc-8678-edae793605a0,1.0
7b241688629b0769f326af90,labevents_92121,labevents,ObservationLabevents,Observation,81080,459c63de-4098-5202-852f-78895611550d,1.0
7b241688629b0769f326af90,labevents_92122,labevents,ObservationLabevents,Observation,81082,ff04e29b-fa16-581d-8c14-7120828ce684,1.0
7b241688629b0769f326af90,labevents_92123,labevents,ObservationLabevents,Observation,81074,2a1f540d-c08b-5c5e-904e-712b4cc9f710,1.0
7b241688629b0769f326af90,labevents_92124,labevents,ObservationLabevents,Observation,81083,f36fb1a9-8109-546e-8b16-dcebf4913786,1.0
7b241688629b0769f326af90,labevents_92125,labevents,ObservationLabevents,Observation,81081,349c7c1b-febd-5aa1-b878-dc1372acdbf7,1.0
7b241688629b0769f326af90,labevents_92126,labevents,ObservationLabevents,Observation,81075,a3d07229-48c3-550e-b01f-d04d1e511814,1.0
7b241688629b0769f326af90,labevents_92127,labevents,ObservationLabevents,Observation,81077,59d8b1db-8455-5eac-885c-32ed94b4fa31,1.0
7b241688629b0769f326af90,labevents_92128,labevents,ObservationLabevents,Observation,81076,6b1f32ec-7767-5807-b8f5-8f2a61fbc0a5,1.0
7b241688629b0769f326af90,labevents_92129,labevents,ObservationLabevents,Observation,81078,28bf0183-d061-582f-8a64-3f953d4a7778,1.0
7b241688629b0769f326af90,labevents_93150,labevents,ObservationLabevents,Observation,81130,ac71ede8-27eb-5664-aa0d-501a95bcd72f,1.0
7b241688629b0769f326af90,labevents_104121,labevents,ObservationLabevents,Observation,81229,61b34462-8907-5be4-b041-338551e0a8a1,1.0
7b241688629b0769f326af90,labevents_104122,labevents,ObservationLabevents,Observation,81228,48a021c0-ddfb-5ed0-9c88-4a1ff8f2497b,1.0
7b241688629b0769f326af90,labevents_104123,labevents,ObservationLabevents,Observation,81227,47b52ec8-9715-5a72-9788-14e1d545868d,1.0
7b241688629b0769f326af90,labevents_105497,labevents,ObservationLabevents,Observation,81094,575a0f3c-dac0-57a9-8ecc-38ee51468ac2,1.0
7b241688629b0769f326af90,labevents_105498,labevents,ObservationLabevents,Observation,81096,8c8f7d1c-51ca-5db8-89e4-f6b2ac1f0d80,1.0
7b241688629b0769f326af90,labevents_105499,labevents,ObservationLabevents,Observation,81101,e7104622-e383-524b-8887-e480ac38e8c8,1.0
7b241688629b0769f326af90,labevents_105500,labevents,ObservationLabevents,Observation,81102,f44e7f86-daf3-51c5-a86c-f394b80ab0ae,1.0
7b241688629b0769f326af90,labevents_105501,labevents,ObservationLabevents,Observation,81100,f0ad1032-76de-5f0a-a346-1ecf1a12190b,1.0
7b241688629b0769f326af90,labevents_105502,labevents,ObservationLabevents,Observation,81099,374338b6-a250-55f3-9f4b-4af2e1ac650a,1.0
7b241688629b0769f326af90,labevents_105503,labevents,ObservationLabevents,Observation,81104,adaa421a-cfa3-540a-b9c4-ddac5a6dd678,1.0
7b241688629b0769f326af90,labevents_105504,labevents,ObservationLabevents,Observation,81097,3770acc6-b9e7-563d-b53c-268feb8f8b29,1.0
7b241688629b0769f326af90,labevents_105505,labevents,ObservationLabevents,Observation,81095,be7ab9a2-1ad5-5198-b43a-28f08e9ab6d6,1.0
7b241688629b0769f326af90,labevents_105506,labevents,ObservationLabevents,Observation,81103,51fbfe8d-a82e-56db-a3ee-144e9882bb08,1.0
7b241688629b0769f326af90,labevents_105507,labevents,ObservationLabevents,Observation,81098,d5284217-e5c4-578c-ab7f-563f49cc2455,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10057,labevents,ObservationLabevents,Observation,469627,66030ee2-3561-5b31-aee6-48edd4377b23,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10058,labevents,ObservationLabevents,Observation,469631,c94d38aa-3767-53c6-890f-2307be51e882,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10059,labevents,ObservationLabevents,Observation,469635,11d8a375-1f17-500d-b161-b3af70ca2c88,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10060,labevents,ObservationLabevents,Observation,469637,63e9cd9c-6992-5e94-96f3-fc76188f8d74,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10061,labevents,ObservationLabevents,Observation,469630,eef8a95e-4dc0-5efa-af49-fd0d69405f5d,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10062,labevents,ObservationLabevents,Observation,469633,b2e7070a-f4ca-5437-b374-04fb630207d9,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10063,labevents,ObservationLabevents,Observation,469641,3a79f01e-2742-5b86-9c8b-37b688e911be,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10064,labevents,ObservationLabevents,Observation,469638,25bb2ddb-408e-503b-9edd-384ad468ef53,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10065,labevents,ObservationLabevents,Observation,469640,bdbaadcf-0168-56c0-ae89-f198b439e4ab,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10066,labevents,ObservationLabevents,Observation,469628,2284403f-ca00-5404-9ecd-77616b7f89e7,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10067,labevents,ObservationLabevents,Observation,469639,accc59fa-33e7-5fb3-b37e-59dcff3d1f52,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10068,labevents,ObservationLabevents,Observation,469634,25d88dae-b6ab-5151-8b15-2d6c6c659059,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10069,labevents,ObservationLabevents,Observation,469629,86561b48-1503-586b-95fa-a195a34ae2d3,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10070,labevents,ObservationLabevents,Observation,469632,dca1d3f1-4bdf-5d6f-9fc6-e760933e96f4,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10071,labevents,ObservationLabevents,Observation,469636,0ad2d92e-7ee7-5d1c-8a3f-0a06ab7b0401,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10072,labevents,ObservationLabevents,Observation,469642,60a8b93b-6f0a-5604-9354-fe69cd816d68,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10073,labevents,ObservationLabevents,Observation,469644,d0294b90-2d45-569e-b9a2-bf6a4610239e,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10074,labevents,ObservationLabevents,Observation,469645,d1713196-fad3-5e50-a9f0-aa5cfcdda5ad,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10075,labevents,ObservationLabevents,Observation,469643,e8fd52cd-ef92-5855-b2e1-4f6c64f8188f,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10076,labevents,ObservationLabevents,Observation,469626,531f2339-42a0-5263-83d7-40863b0ae853,1.0
4d64d12fe14c8c3ed4e3f73f,labevents_10077,labevents,ObservationLabevents,Observation,469618,cea858dd-3c71-523b-aaf5-ae48290f8bc9,1.0
